,A,Y,C1,C2,C3,C4,C5,C6,X1,X2,X3,X4,X5,X6,D1,D2,D3
744,0,0,0,0,1,1,1.1818989294768762,2.4502079181669263,1,0,0,0,2.0423573603319314,0.8153143725066521,1,2,1
745,1,0,1,3,1,2,1.2208904446761166,2.132972395273321,1,1,1,1,0.22371345084529248,2.800639025837926,1,3,1
746,0,0,0,1,0,0,1.0520628609796001,2.4502079181669263,0,3,0,1,1.7431486046290583,0.8153143725066521,1,2,0
747,1,1,1,3,0,0,-0.19083776697642785,3.2878142716659684,1,1,1,3,-0.38742949683888894,2.1551645243828776,1,0,1
748,1,1,1,2,1,1,2.8597099019545347,3.2878142716659684,0,0,1,1,-0.38742949683888894,2.1551645243828776,0,0,0
749,0,0,1,0,1,2,1.0520628609796001,2.4502079181669263,1,1,1,0,1.0976337335711033,1.9003301246748567,1,3,1
750,1,0,1,1,0,0,3.3409395746018067,2.132972395273321,1,2,0,1,0.22371345084529248,1.8416257215351843,0,2,0
751,1,1,1,2,1,2,0.4494504101667989,1.0255784761471562,1,1,1,0,2.854855639301654,0.20047329879353004,1,1,1
752,0,0,0,1,0,3,0.7779611869338013,1.8011047294178124,1,3,0,1,0.17013386747604864,1.9003301246748567,1,1,0
753,1,1,0,1,1,0,1.9511911933459956,3.2015268865963376,0,1,0,3,2.854855639301654,1.194971074049976,1,1,0
754,1,1,1,2,1,0,1.9511911933459956,1.5417905331997621,1,2,1,1,0.6501014026967971,1.194971074049976,0,3,0
755,1,0,0,3,1,3,1.5498897150630122,2.132972395273321,0,2,0,1,2.5464075480265835,1.335593392870046,1,2,0
756,0,1,0,1,0,2,2.4096957110987725,1.6579334362598743,1,1,0,0,1.7918973941953582,2.248541503863283,1,3,0
757,0,1,0,2,1,0,2.4096957110987725,1.6579334362598743,1,1,0,3,0.791325812477861,2.248541503863283,1,2,0
758,0,0,0,3,0,0,1.742462941761406,1.8011047294178124,1,3,1,1,2.517366925663654,1.4168311476192106,1,2,1
759,1,1,1,2,1,2,1.7902837880186864,2.1768533941216504,0,2,0,1,1.6917869777942816,1.2506129262840826,1,2,1
760,0,0,0,0,0,3,1.5375169551559447,1.8413656801426483,0,3,0,1,0.7591270152086236,1.4168311476192106,1,3,0
761,0,0,1,2,1,3,1.6371874597336062,1.8413656801426483,1,1,0,2,1.1203026926241644,1.4168311476192106,0,0,0
762,0,0,0,0,0,3,-0.9476153995828316,1.8413656801426483,0,0,1,2,-0.8451130964305793,4.95819638295355,0,3,0
763,0,0,0,2,1,3,1.7116621290357106,1.8413656801426483,0,2,0,0,4.091396836386068,0.5711417465717785,1,0,1
764,0,1,0,3,0,3,1.1933136723387894,1.9648655788149334,0,2,0,1,0.791325812477861,2.248541503863283,1,1,0
765,0,1,0,0,0,2,0.03217879195529272,1.9648655788149334,0,3,0,1,0.791325812477861,2.248541503863283,1,2,0
766,0,1,0,0,1,2,0.548919737342189,1.9648655788149334,0,3,1,0,0.791325812477861,2.248541503863283,0,1,1
767,0,0,0,1,1,2,1.7116621290357106,1.8413656801426483,1,0,0,2,1.456737525410542,2.524620521345442,1,1,1
768,0,0,0,0,0,3,-0.003368442865950172,1.8413656801426483,1,1,0,1,1.6676946492554734,0.8080523785670533,1,1,1
769,1,1,0,0,1,3,1.7223705966249252,2.5509291739876945,0,1,0,1,0.7574229633312153,2.873679014095158,1,2,0
770,0,0,0,3,1,0,2.505828272822522,1.8413656801426483,1,1,0,2,1.6676946492554734,0.8080523785670533,0,2,0
771,1,0,0,1,1,3,3.129970642672527,2.132972395273321,0,2,1,2,2.0369424272724252,3.590540363298596,1,2,1
772,1,1,0,3,1,1,1.7223705966249252,2.5509291739876945,0,3,0,1,2.410690748982661,0.5940380974030837,0,2,1
773,0,1,0,3,1,3,0.6619049345965456,1.9648655788149334,0,0,0,3,1.0093921109863797,2.248541503863283,1,2,1
774,1,1,0,2,0,0,1.3828901736748869,0.6945867302569897,0,3,1,2,1.4892184234165853,0.31886515971115004,1,3,1
775,0,0,0,1,0,1,0.37406333907876443,1.8413656801426483,0,0,1,1,2.48662518402906,1.5667473795749034,0,2,0
776,1,1,1,3,0,2,1.3828901736748869,0.6945867302569897,0,1,1,1,1.4892184234165853,0.5613229911240158,1,2,0
777,1,1,0,1,1,0,1.4549771368370297,0.6945867302569897,1,2,0,1,1.3402676395063413,0.5613229911240158,0,3,1
778,1,0,1,0,0,2,1.1570872293936107,1.625315271486349,0,1,1,1,2.1250376163601317,0.6953478896911984,0,1,0
779,0,0,0,1,1,3,1.3888321996322444,1.875292243949696,1,0,1,1,1.0329030308781135,1.800347313217864,0,2,0
780,0,0,0,0,0,3,1.3888321996322444,1.875292243949696,1,3,0,3,1.315052071279608,3.6705144638672946,1,2,0
781,0,0,0,0,1,3,1.3888321996322444,1.875292243949696,1,0,0,2,1.315052071279608,2.3987364691279875,0,1,1
782,0,1,1,0,1,1,1.9677343623089198,1.667480273768981,0,1,0,2,1.0093921109863797,2.248541503863283,1,0,1
783,0,1,0,2,1,2,1.9677343623089198,1.667480273768981,0,0,1,2,1.0093921109863797,2.248541503863283,1,3,0
784,0,0,1,1,1,1,0.6731040127286658,1.875292243949696,1,1,0,3,0.8041205238776818,2.3851091046350925,0,2,0
785,0,0,0,3,0,0,0.6731040127286658,1.875292243949696,1,1,0,2,0.8041205238776818,2.0615501748985654,1,3,1
786,0,1,0,2,0,3,1.9677343623089198,1.667480273768981,0,0,0,3,1.0093921109863797,1.9034109435972937,1,2,0
787,0,1,0,0,1,0,1.9677343623089198,2.3035654925464586,1,3,0,2,1.0093921109863797,1.9034109435972937,0,2,0
788,1,1,1,0,1,0,-0.1982415460912863,3.819293902040757,0,2,1,1,1.936548809432748,1.6427307133285063,1,3,1
789,0,1,0,3,0,1,-0.34219798848544114,2.3035654925464586,1,0,0,0,1.0093921109863797,1.9034109435972937,0,1,0
790,0,1,0,1,1,1,-0.34219798848544114,2.3035654925464586,0,1,1,3,1.0093921109863797,1.9034109435972937,1,2,0
791,1,0,1,1,0,3,-0.4592868086276649,1.625315271486349,1,3,1,1,1.8096235465834467,2.3891465952338904,1,2,1
792,0,0,0,1,0,2,1.3248638154456756,3.143349346497401,1,3,0,1,0.7157658655718601,2.896892210342614,0,1,1
793,0,1,0,2,0,1,0.09251318956135002,2.2877608148574895,0,0,0,1,1.0093921109863797,1.9034109435972937,0,3,0
794,1,1,1,2,0,0,0.941313777231304,0.6945971323638396,0,2,0,1,1.1572674282015933,1.6427307133285063,0,1,1
795,1,1,1,2,1,2,0.4847860973655701,0.6945971323638396,1,1,1,2,0.794213949725331,-0.9833612424023137,1,2,1
796,1,1,1,2,1,1,2.8195492689235313,0.6945971323638396,0,2,0,2,2.679979481556196,3.616839414115499,1,3,1
797,0,1,0,0,1,1,2.688054895094126,2.2877608148574895,0,3,0,1,1.0093921109863797,1.6888429039930335,0,3,0
798,0,0,0,0,1,3,0.17628419902386194,3.143349346497401,1,1,1,0,1.1280598797972865,1.3825214967229358,1,1,1
799,1,1,1,2,0,1,1.2946534346817522,2.52902823515646,1,2,0,1,0.11586060130677689,0.9293005740351514,0,1,1
800,0,1,0,2,1,0,2.688054895094126,2.2877608148574895,0,0,0,1,1.157806732007988,1.416158111427814,1,1,1
801,1,0,1,1,1,0,1.3374338619691075,1.625315271486349,0,3,1,1,0.6332030340206638,0.8174674370304766,0,2,1
802,1,0,1,0,1,0,2.557927204237742,1.625315271486349,1,1,1,1,0.6332030340206638,0.43922917125493677,1,1,1
803,1,0,1,3,1,0,2.557927204237742,1.625315271486349,1,2,1,3,0.6332030340206638,1.1897499088700227,1,2,1
804,0,0,0,1,1,0,2.3113781601313845,3.143349346497401,1,3,0,2,2.065005178053415,2.132232851626791,0,0,0
805,1,0,1,1,0,0,1.87036853863524,1.625315271486349,1,1,1,1,0.6332030340206638,0.5716086845280806,1,1,0
806,1,0,1,2,0,1,1.87036853863524,1.625315271486349,1,1,0,2,0.6332030340206638,2.2561062208692313,1,1,0
807,0,1,0,1,0,3,1.9858660260839618,2.2877608148574895,0,0,0,1,1.1098152592109474,1.416158111427814,1,3,1
808,1,0,0,2,1,3,1.87036853863524,1.625315271486349,1,0,1,1,0.6332030340206638,-0.4481115584875801,1,1,1
809,0,0,0,2,0,3,2.3113781601313845,3.143349346497401,1,3,0,3,2.3056740139175878,1.6283628988588306,1,1,1
810,0,1,0,1,1,2,1.136395644497157,2.2877608148574895,1,2,1,1,1.4210879633341795,1.416158111427814,1,2,1
811,1,0,1,0,1,1,0.6076877079941729,2.1426829567161687,1,0,1,2,0.6332030340206638,3.0652769860096303,0,2,0
812,0,0,0,1,1,0,-0.018947337629059202,3.143349346497401,1,1,0,1,1.5529431363174464,3.4401690973823094,1,3,0
813,1,0,1,1,0,1,-0.5306100755523615,2.1426829567161687,0,2,1,1,2.2076481294471977,2.095440147171101,1,3,0
814,1,0,1,1,0,2,2.7869808324228535,2.1426829567161687,1,3,0,3,2.2076481294471977,2.095440147171101,1,0,0
815,0,0,0,3,0,3,1.169794966759202,3.143349346497401,1,1,0,0,0.49752948738372527,2.01652826266393,1,1,0
816,1,1,1,3,1,0,1.5666442537062406,3.1843795088336777,1,2,0,1,0.6758860297839586,1.3370309522829347,1,1,0
817,1,0,1,3,1,1,-0.676090640038236,2.1426829567161687,1,2,1,3,2.2076481294471977,0.9555689485452741,0,1,1
818,1,1,1,2,0,2,0.11647942928460697,2.7480980846392074,0,0,1,1,1.8277987702912144,1.1240919254567305,0,1,0
819,0,1,0,2,1,1,0.16472253112438762,2.2877608148574895,0,2,0,0,1.4210879633341795,1.416158111427814,1,2,1
820,1,0,1,0,1,2,0.39146820059876464,2.1426829567161687,1,1,1,3,1.7776501802830076,1.4797999431018505,0,1,1
821,0,1,0,2,0,3,1.4950854581213402,2.2877608148574895,0,3,0,1,0.48413810286464254,1.416158111427814,1,2,1
822,1,0,1,0,1,0,1.3061960076235277,2.1426829567161687,1,2,1,1,1.1833548728818721,1.4797999431018505,1,3,0
823,0,1,0,2,1,2,0.7210687807607599,2.2877608148574895,0,3,0,1,0.9873869178837571,1.416158111427814,1,3,0
824,0,0,1,0,1,2,1.1209746124601743,3.143349346497401,1,0,1,1,1.4026822657240368,2.787569780843622,0,2,0
825,0,1,0,0,1,2,0.8430343463706699,2.2877608148574895,0,2,0,2,0.9873869178837571,1.416158111427814,0,0,0
826,0,1,0,1,0,2,0.8430343463706699,2.2877608148574895,0,3,0,1,0.9873869178837571,1.416158111427814,1,2,1
827,1,1,1,1,0,0,0.5085683946344284,2.092540735878676,1,3,0,1,1.2954858820122273,1.2701958619396803,1,1,1
828,0,0,1,2,0,0,1.156113521224379,3.143349346497401,1,2,1,0,2.406154054019049,1.7539649939375908,1,2,1
829,0,1,0,1,1,3,0.8430343463706699,2.2877608148574895,0,2,0,0,0.9873869178837571,1.416158111427814,1,3,0
830,0,1,0,1,1,0,0.8430343463706699,2.2877608148574895,0,2,1,3,0.9873869178837571,1.416158111427814,0,3,0
831,0,1,0,0,0,2,0.8430343463706699,2.2877608148574895,1,1,1,1,0.9873869178837571,1.416158111427814,1,2,1
832,0,0,0,1,1,0,0.9481928858266554,3.143349346497401,1,0,0,2,1.2464536743227803,0.30035230993714324,1,2,1
833,0,1,0,2,0,2,1.0555923971067434,2.2877608148574895,1,3,0,1,0.9873869178837571,1.416158111427814,0,0,1
834,1,1,1,2,0,2,1.6849820484441997,1.470512797554938,0,3,1,1,1.2954858820122273,1.7383202952588586,1,3,0
835,0,1,1,1,1,1,-0.3669725252885936,2.2877608148574895,1,1,0,0,0.9873869178837571,1.416158111427814,0,3,1
836,0,1,0,0,1,2,2.1906979151438355,2.2877608148574895,0,1,1,1,0.9873869178837571,1.416158111427814,1,0,0
837,0,1,0,2,1,3,1.9651748307449939,2.2877608148574895,1,2,0,1,0.9873869178837571,1.416158111427814,0,3,1
838,1,0,1,1,1,2,0.2921912591244453,2.1426829567161687,0,1,1,3,0.049802401887552694,1.989168646872432,0,1,1
839,0,1,1,0,1,3,2.5244200513603383,2.2877608148574895,0,2,1,0,0.9873869178837571,1.416158111427814,1,3,1
840,1,0,1,3,1,0,0.2921912591244453,2.1426829567161687,1,0,0,3,0.049802401887552694,2.8798998062434746,0,2,1
841,0,0,0,1,0,3,0.8399405463265759,3.143349346497401,1,3,1,1,1.7199955988310063,0.07295974181562759,0,0,0
842,0,0,0,2,1,2,0.7282910319134883,3.143349346497401,1,1,1,0,1.7199955988310063,0.07295974181562759,0,3,0
843,1,0,1,2,0,0,1.829643901631146,2.1426829567161687,1,1,1,1,0.049802401887552694,1.3215492292925015,0,2,1
844,1,1,1,2,1,3,1.1314054827094122,1.6022297576041031,1,2,1,1,2.5372205785371853,0.22938902720751586,0,1,0
845,0,1,0,3,1,2,1.748352930615483,2.2877608148574895,0,2,1,2,0.9873869178837571,1.416158111427814,1,0,0
846,1,0,1,2,1,3,0.1415995091150819,2.1426829567161687,0,2,1,1,0.049802401887552694,1.4671952941221487,1,2,0
847,1,0,0,3,1,0,1.009323357820717,2.1426829567161687,1,2,0,3,0.049802401887552694,1.4671952941221487,0,1,1
848,0,1,0,1,0,1,1.748352930615483,2.2877608148574895,1,2,0,1,0.9873869178837571,1.416158111427814,0,2,0
849,0,0,1,3,0,2,2.895744595440716,3.143349346497401,1,3,1,3,0.9231819762749139,2.257854664659063,1,2,1
850,1,0,1,2,1,1,1.009323357820717,2.1426829567161687,0,0,1,3,0.8027841714468615,1.251942014353069,0,3,0
851,1,0,1,0,1,0,1.009323357820717,2.1426829567161687,0,1,1,3,0.8027841714468615,1.251942014353069,1,2,0
852,1,1,0,2,1,0,0.6691345316744293,2.237084239506741,1,2,1,1,1.5194328786118503,1.775489504507092,1,1,1
853,0,0,0,2,0,3,0.90724964907719,1.7195681831394065,1,1,1,0,0.06549106536944149,3.1480208408960966,1,2,1
854,1,0,1,2,1,2,1.3892018645264552,2.1426829567161687,0,1,1,1,0.8027841714468615,2.596446219633804,1,3,1
855,1,0,0,2,0,3,1.3892018645264552,2.1426829567161687,0,0,1,1,0.8027841714468615,2.596446219633804,0,0,1
856,1,0,0,2,0,2,1.2060661168354407,2.1426829567161687,1,1,1,1,0.8027841714468615,2.596446219633804,1,2,0
857,1,1,1,2,1,0,1.5389319449716936,1.050357783581659,0,0,0,1,1.1892361360373067,1.1573168481467788,1,3,1
858,0,0,0,2,1,3,1.0912259139740983,2.2311285094091557,1,0,1,3,2.437536479909668,1.972529529799953,0,1,0
859,0,1,1,2,1,1,0.9781279272941406,2.2877608148574895,0,2,1,1,0.9873869178837571,1.416158111427814,0,1,1
860,0,0,0,2,0,3,1.0912259139740983,2.2311285094091557,0,0,0,0,0.9489170847965829,1.6751589617246994,0,2,1
861,0,0,0,3,0,2,1.0912259139740983,2.2311285094091557,1,0,0,2,0.9489170847965829,1.6751589617246994,0,0,0
862,1,1,1,1,0,0,2.0999126941409134,1.050357783581659,1,2,1,3,2.003913190892278,1.0319914485530783,1,2,0
863,1,0,1,2,1,2,-1.7851113963103424,2.1426829567161687,1,1,1,1,1.9195734296393288,2.1003910432699433,1,2,0
864,0,0,1,0,1,3,0.16102860446612333,1.3562609190790007,0,1,1,2,1.5691769619315767,2.4594524136845557,1,2,1
865,1,1,1,3,1,0,2.0999126941409134,2.328833113875146,1,0,1,1,0.31176966189178845,1.8543441305376023,0,3,0
866,1,0,1,3,0,3,4.1813969812459675,2.1426829567161687,1,1,1,1,1.9195734296393288,0.0983012707099622,0,2,0
867,1,0,1,1,1,0,4.1813969812459675,2.1426829567161687,1,1,1,3,2.014516791622254,0.0983012707099622,1,1,1
868,1,1,1,3,1,2,2.756169022374428,1.2141646894145735,0,2,1,3,-1.0557991828219508,0.4529539893796162,0,2,1
869,0,0,0,1,0,1,1.7342222625784696,1.3562609190790007,1,1,0,3,1.182657224845193,-0.2228637281576038,1,3,1
870,0,1,0,2,0,1,0.5972205747042725,2.2877608148574895,0,2,1,1,0.3883817956992246,1.416158111427814,0,3,0
871,1,1,1,3,1,0,2.775102359160213,2.1554232348391373,1,3,1,1,1.5121319054871898,1.366875765510457,0,1,1
872,0,0,0,1,0,1,2.078734463472302,1.3562609190790007,1,1,1,1,0.9490088104527956,1.2962372109388953,1,0,1
873,0,0,0,0,1,0,2.078734463472302,1.3562609190790007,1,2,0,1,0.7385085579063253,1.2962372109388953,1,3,0
874,0,1,1,3,1,0,2.540899506301192,2.2877608148574895,1,0,1,2,0.2742499087836965,1.416158111427814,0,3,0
875,0,0,0,1,1,2,1.2452650853512863,1.3443768078302614,1,0,0,3,1.9291700886176502,1.8608729559191688,0,1,1
876,1,1,1,3,0,2,-0.22774554963180682,2.1554232348391373,1,2,0,3,0.8767542105387482,0.9882133093273411,0,0,1
877,1,0,1,0,1,0,-0.7619317210855141,2.1426829567161687,1,3,1,1,2.014516791622254,2.8057631577900985,0,3,0
878,0,0,0,3,1,1,-1.1760744594500827,1.3443768078302614,1,1,0,2,-0.3010059894343484,3.275266603289119,1,2,1
879,0,0,0,3,0,3,1.6595747380276396,1.3443768078302614,0,3,1,1,2.0921562766009485,3.275266603289119,0,2,1
880,1,1,1,2,1,1,0.46477487644441107,2.3642943218254353,1,1,0,1,0.5133866322323717,0.331879270879365,0,1,0
881,0,1,0,2,0,2,2.391562638346552,2.2877608148574895,1,3,0,1,0.2742499087836965,1.416158111427814,1,3,0
882,0,0,0,1,0,0,0.5436696588154963,2.646306829707512,1,0,0,2,2.5305418373437423,2.9227122680880235,1,3,0
883,0,1,0,3,1,3,2.391562638346552,2.2877608148574895,0,1,0,2,0.2742499087836965,1.416158111427814,0,3,0
884,1,1,1,1,1,0,0.4216607154740464,2.0660025216503994,1,1,1,3,1.3398851343451506,1.316879197224397,1,1,0
885,1,0,1,3,0,1,1.8601374465645608,2.1426829567161687,0,1,1,3,0.4669263718944645,1.7946656443259281,1,2,0
886,0,1,0,2,0,1,0.47105359730568996,2.2877608148574895,1,0,0,2,0.2742499087836965,1.416158111427814,1,0,0
887,0,1,0,3,0,3,0.47105359730568996,2.0172492839669696,0,0,0,1,0.5488475083094562,1.416158111427814,1,3,0
888,1,1,1,1,0,2,1.9063280151874182,0.7896808469943664,0,2,0,1,0.9398919452084269,1.9450217412398128,1,0,0
889,0,1,0,3,0,1,0.47105359730568996,2.0172492839669696,0,2,1,3,0.5488475083094562,1.416158111427814,0,2,1
890,1,1,1,3,0,0,2.0429591082873078,1.1098291323128078,0,2,0,1,1.4824356595290813,1.4103237116177114,0,0,0
891,0,0,0,2,1,3,1.6150924003991936,1.8946700658159012,1,2,0,1,-1.1509440077614963,0.67852213362471,0,2,0
892,1,0,1,0,0,3,2.0533567722548263,2.1426829567161687,1,1,1,1,0.4669263718944645,2.5488114336586474,1,2,0
893,0,0,0,3,0,3,1.3298108046431913,1.8946700658159012,1,0,0,3,1.6210171233414394,3.068027214029028,1,1,0
894,0,1,0,3,1,1,0.8442071890249851,2.0172492839669696,0,1,0,1,0.5488475083094562,1.416158111427814,0,1,1
895,0,0,1,3,1,1,1.3298108046431913,1.8946700658159012,1,2,1,2,0.2024666714264325,3.068027214029028,1,2,0
896,1,0,0,0,1,0,2.0533567722548263,2.1426829567161687,1,3,1,1,0.4669263718944645,0.12833373696891326,0,2,1
897,0,1,0,0,0,3,-0.164169210677386,2.0172492839669696,0,1,0,0,0.5488475083094562,1.416158111427814,1,1,1
898,1,0,1,0,0,3,3.033437724143564,2.1426829567161687,0,2,0,1,2.359934960157082,2.2282682187155567,1,2,1
899,1,0,1,2,1,2,-0.8062557869132259,2.1426829567161687,1,2,1,0,2.359934960157082,0.9710057354953583,0,0,0
900,0,0,0,0,1,1,0.8597825605721963,1.8946700658159012,1,1,0,1,2.048342584162883,2.9922486919034754,0,1,1
901,1,0,1,3,0,3,-0.6890738101820468,2.1426829567161687,1,0,0,3,2.359934960157082,0.7567546191036156,0,2,0
902,0,1,0,0,0,0,0.43892514765714363,2.0172492839669696,0,2,1,2,1.6214756108278907,1.416158111427814,0,3,0
903,0,0,0,0,0,0,-0.5507216578374567,1.8946700658159012,1,0,0,1,2.048342584162883,1.5220870072528971,1,0,1
904,1,0,1,3,0,0,1.2404597990830712,2.1426829567161687,0,2,1,2,2.359934960157082,0.8024835143967882,1,3,0
905,1,1,0,3,0,0,1.4671577173599624,1.1471371685238343,1,1,0,1,0.3917891278177399,1.8373318739753404,1,3,1
906,1,0,1,0,1,2,0.5240028305438598,2.1426829567161687,0,2,1,1,2.359934960157082,0.8024835143967882,0,0,0
907,1,1,1,3,1,0,0.8484492145888436,1.2450475505994527,0,3,0,1,0.3917891278177399,0.8164273662612054,1,0,0
908,0,0,0,1,1,3,-0.4572377874640563,2.1428097956114245,1,0,0,1,1.5997701578735453,1.0986487191653387,0,1,0
909,1,1,0,2,1,1,0.8484492145888436,0.3468925280449229,1,1,1,1,0.3917891278177399,1.0155683721442166,1,3,0
910,0,0,0,0,1,2,0.25895891330663634,2.1332692956368375,1,1,1,2,1.6363025615681195,1.8017453800352206,1,1,1
911,1,1,1,3,1,0,2.4544236799842762,2.9081415339907473,0,3,1,1,2.5143278833535994,2.424381236452187,0,3,0
912,1,1,0,3,0,1,3.41117872641546,0.17029091955269227,0,1,0,1,2.5143278833535994,2.424381236452187,0,2,0
913,0,1,0,3,1,3,0.2956637539471798,2.0172492839669696,1,0,1,1,1.0260327191730716,1.416158111427814,1,1,0
914,0,0,1,0,0,3,1.8589826026440381,1.8581592788021926,1,3,1,0,1.8597472381200977,0.562075706936112,0,0,0
915,0,0,0,0,0,3,1.8589826026440381,1.723732826788007,1,0,1,1,2.278753132129368,2.5710785391818782,0,0,1
916,0,0,0,3,1,3,0.590026013791177,1.723732826788007,0,0,1,0,0.442641869307713,2.5710785391818782,1,3,1
917,1,1,1,3,1,1,0.3019150907021748,1.1405613183563976,0,3,0,1,0.8568670136446861,2.4986947289661923,0,2,0
918,1,0,0,0,0,1,0.5926212524799914,2.1426829567161687,1,1,1,1,0.10848092385258656,2.304643510568957,0,1,1
919,1,0,1,1,0,2,0.5926212524799914,2.1426829567161687,0,1,0,1,0.10848092385258656,2.304643510568957,0,1,0
920,0,1,0,0,0,0,1.7130773751620327,1.8933369250994452,0,3,0,1,1.5578660814648841,2.1369349934816455,0,0,1
921,0,0,0,3,0,2,1.9384362053148352,2.5910583013708766,1,1,0,3,0.48389534376968046,2.5814147545326196,0,1,1
922,1,0,1,0,0,0,0.11198484661317698,2.1426829567161687,1,1,1,3,0.10848092385258656,1.6394737720363879,1,3,1
923,0,0,0,3,0,0,1.9384362053148352,2.5910583013708766,0,1,1,3,-0.22903096009820478,1.8218808598145602,1,0,1
924,1,0,1,2,1,1,0.5931202958757729,2.1426829567161687,0,0,1,3,0.10848092385258656,-0.10449160101145516,0,0,1
925,1,1,1,0,1,1,2.2789859287985763,1.335583444683682,0,2,0,1,0.6497431210949367,2.33282410317626,1,3,1
926,0,0,0,3,0,3,1.9384362053148352,2.5910583013708766,0,3,0,2,1.4086640844050677,1.8218808598145602,0,0,1
927,1,1,1,2,0,1,2.3449775185811075,1.335583444683682,1,1,1,3,3.861715049956697,1.0917216292779919,1,2,1
928,0,0,0,2,1,2,1.9384362053148352,2.5910583013708766,0,2,1,3,2.4549047933085992,2.544872448470425,0,3,1
929,0,0,0,2,0,3,1.9384362053148352,2.5910583013708766,1,0,0,2,0.32139030214054065,2.544872448470425,0,2,1
930,1,0,1,2,1,1,1.2251048984868829,2.1426829567161687,1,0,1,1,0.10848092385258656,1.6983038009023774,0,2,1
931,0,1,0,1,1,0,1.3801166501395938,1.8933369250994452,0,2,0,2,0.5284751519105264,2.1369349934816455,1,0,0
932,1,1,1,2,0,2,1.1436773204256512,1.4753697673446966,0,2,1,0,1.0307655977557606,1.1975162880833483,1,2,1
933,1,1,1,2,0,0,1.1436773204256512,2.3487112640137178,0,3,0,1,1.0307655977557606,1.1975162880833483,1,0,0
934,0,0,1,1,1,1,2.25907967518805,2.5910583013708766,1,0,0,2,-1.4956833539815027,2.0055281578436324,1,2,1
935,1,0,1,0,0,1,0.0899651303789275,2.1426829567161687,1,3,1,2,0.10848092385258656,0.09870339619030366,0,3,0
936,0,1,0,3,1,2,1.3801166501395938,1.925757786198445,0,3,0,0,0.5284751519105264,2.1369349934816455,1,1,0
937,1,1,1,2,0,0,1.1436773204256512,0.3946635171037234,1,1,1,3,1.692550183759295,3.3317205395194103,1,3,0
938,0,1,0,0,1,2,1.270857371772904,2.1033470112178536,1,0,1,2,0.5284751519105264,2.1369349934816455,1,3,0
939,0,0,0,0,0,3,0.20185325282841404,2.340215513005844,1,1,1,3,0.28273309026167426,1.3196516030358327,0,3,1
940,0,1,0,1,1,2,0.7211254405490312,2.1033470112178536,1,3,1,2,0.5284751519105264,2.1369349934816455,0,1,1
941,1,0,1,2,0,0,3.3903079917889194,2.1426829567161687,0,1,1,3,0.10848092385258656,2.8027035136518563,0,1,0
942,1,1,0,0,1,0,1.1436773204256512,2.9614115951114615,1,2,1,3,1.576513176346589,2.212276990908852,1,3,0
943,1,1,1,3,1,0,1.1436773204256512,1.1206321611008963,0,2,1,0,1.576513176346589,1.654799705147854,0,2,0
944,1,1,1,2,1,2,1.1436773204256512,1.1206321611008963,0,1,1,1,1.576513176346589,1.654799705147854,0,2,0
945,0,1,0,1,1,2,-0.10022339602577235,2.1033470112178536,1,3,0,0,0.5284751519105264,2.1369349934816455,0,3,1
946,1,0,1,2,1,1,2.0074768069781026,2.1426829567161687,0,2,1,3,0.10848092385258656,1.2365671319480147,1,1,1
947,1,0,1,2,0,0,2.0074768069781026,2.1426829567161687,1,1,1,1,0.10848092385258656,1.775902442986625,1,3,1
948,0,0,0,3,0,3,1.7497812638301284,2.340215513005844,1,2,0,1,3.6157039465585,1.8688917440154886,0,1,1
949,0,0,1,2,1,3,1.7497812638301284,2.340215513005844,1,3,0,2,0.27746654904078927,1.7972049072724785,1,3,1
950,1,1,0,2,1,2,1.110569678058098,1.304466739919717,0,1,1,1,1.9082792506665636,0.8075785762812233,0,0,1
951,0,0,0,1,1,3,0.3401612981219,2.340215513005844,0,0,1,0,1.0288042693050383,1.7972049072724785,1,3,0
952,0,1,1,2,0,3,1.3184948156732859,2.1033470112178536,0,3,1,3,0.5284751519105264,2.1369349934816455,0,3,1
953,0,1,1,0,1,2,1.3184948156732859,2.1033470112178536,1,3,0,2,1.2372037714388917,2.1369349934816455,1,2,0
954,0,1,0,1,1,3,1.277912503399019,2.1033470112178536,1,0,0,0,1.2372037714388917,2.1369349934816455,1,3,1
955,0,0,0,3,0,0,1.4581907153774398,1.4825898085359168,1,1,0,0,0.42433532875615,2.961485458194397,0,2,0
956,0,0,0,0,1,3,1.4581907153774398,1.4825898085359168,1,1,0,1,0.42433532875615,2.961485458194397,1,1,0
957,1,0,1,3,0,1,0.6668316921107187,1.6861728095917763,1,2,0,1,2.824050574553347,2.8098771505785924,1,1,0
958,1,1,0,3,0,3,1.4182113271605137,1.7515572752876372,0,3,1,0,1.579362181796598,1.8421525656398663,0,2,0
959,1,1,0,3,1,3,1.4182113271605137,1.7515572752876372,0,2,1,2,1.579362181796598,2.1293439489922914,0,1,1
960,1,0,0,2,0,2,0.5838076659928788,1.8063994725092072,0,0,1,3,2.824050574553347,0.4467543453272107,1,1,1
961,1,1,1,3,1,0,1.4182113271605137,0.32430742229552556,1,2,1,3,1.6290889998637432,3.2653515600661445,0,3,1
962,1,1,1,2,1,3,1.4182113271605137,0.32430742229552556,0,3,0,1,1.6290889998637432,3.2653515600661445,1,2,0
963,1,1,1,2,0,3,1.4182113271605137,3.2517315492578147,1,1,1,3,1.6290889998637432,2.774005347074747,1,3,1
