,A,C1,Y,C2,C3,X1,X2,X3,C4,C5,C6,X4,X5,X6
726,1,1,0,3,2,1,3,3,6.535689178008373,3.2532249504692095,5.935173717813124,6.105975344316363,1.2812531200321606,5.687196762455102
727,1,1,1,1,2,0,3,0,5.658408949779598,0.6090628989314242,4.538226050997265,5.6617392310800705,3.748777299122218,5.037056415759851
728,0,0,0,2,2,1,2,3,3.788990846190865,1.0088387651190966,3.10188265328228,5.302515011110307,1.0738366389586664,4.832504858923357
729,1,0,0,3,2,0,1,1,6.479417089981364,3.2532249504692095,5.935173717813124,6.105975344316363,1.2812531200321606,5.725244537847154
730,0,1,0,1,0,1,2,3,6.653193967061297,1.0088387651190966,3.132008747276728,5.9161388435562445,-0.3166910175346236,4.832504858923357
731,1,1,1,2,1,0,3,1,5.915940956277941,1.3812120772978198,5.878279369163066,5.6617392310800705,1.4946991321567096,5.410699277407656
732,1,0,1,1,0,0,2,3,5.915940956277941,1.3812120772978198,5.878279369163066,5.6617392310800705,1.4946991321567096,5.410699277407656
733,0,0,1,3,2,1,2,3,2.0342659226245807,1.2330052647797771,2.30162044036343,5.172202274101516,1.7954967596016402,5.159552152535245
734,0,1,1,1,3,0,3,0,5.425208419535505,1.2330052647797771,2.30162044036343,5.172202274101516,2.0847975624061723,5.159552152535245
735,1,1,0,3,1,0,3,1,5.985528150012545,3.2532249504692095,5.935173717813124,6.83476098127778,1.1780507164285896,6.039538150117874
736,1,1,1,0,2,1,1,1,4.478352703878059,1.3812120772978198,4.302577558583369,5.6617392310800705,1.4946991321567096,5.089886948896821
737,0,0,0,1,0,0,0,1,6.122903552656376,1.0088387651190966,4.260632409168509,5.9161388435562445,1.8307085881169092,5.640166941809769
738,0,0,0,0,1,1,2,1,6.122903552656376,1.0088387651190966,4.260632409168509,5.9161388435562445,0.8126897672169124,5.640166941809769
739,0,0,1,2,3,0,2,1,5.606291312568829,1.2330052647797771,4.937630723803588,5.172202274101516,-0.2757725651309313,4.799570960248085
740,1,1,1,0,0,0,1,2,4.478352703878059,0.9843852898036634,5.759199284757903,5.6617392310800705,1.977983207755846,6.426652389463746
741,0,0,0,3,2,0,1,1,4.508868921283041,1.0088387651190966,4.72141842708912,5.9161388435562445,1.1260425976057322,5.640166941809769
742,1,0,1,0,3,0,1,3,4.478352703878059,0.9843852898036634,6.934604764748185,5.6617392310800705,1.977983207755846,5.708838819892684
743,0,0,0,3,0,0,0,2,3.464174186262007,1.0088387651190966,2.7287156594415753,5.9161388435562445,1.1260425976057322,5.640166941809769
744,0,0,0,0,1,1,0,0,6.173851920244028,1.0088387651190966,2.7287156594415753,5.9161388435562445,1.1260425976057322,5.640166941809769
745,1,1,0,3,2,1,2,0,5.985528150012545,0.5449845513938198,5.954582634418794,5.231651363683234,1.6444610034090332,5.192123931330807
746,1,1,0,1,3,1,0,0,5.985528150012545,0.5449845513938198,5.954582634418794,5.231651363683234,1.6444610034090332,3.6080544858539523
747,0,0,0,3,2,1,3,3,5.172177816489672,1.0088387651190966,5.50646990332772,5.9161388435562445,2.7730855030448938,5.640166941809769
748,1,0,0,1,0,1,1,2,5.985528150012545,0.5449845513938198,5.954582634418794,5.231651363683234,1.634435911348541,4.694209729344767
749,1,0,0,1,0,1,0,3,5.985528150012545,0.5449845513938198,5.954582634418794,5.231651363683234,1.5002168021479494,4.694209729344767
750,1,1,1,1,2,0,1,1,4.885135407360167,2.729156176340383,4.826996543491528,5.6617392310800705,2.4063140164944645,5.74282846976144
751,1,1,1,3,1,0,1,0,4.885135407360167,1.5105303678196085,4.826996543491528,5.6617392310800705,1.5248615105956573,5.310855504650939
752,1,0,0,1,1,1,1,2,6.4127014855261395,0.5449845513938198,5.778042943713419,5.231651363683234,1.5002168021479494,5.852031678339045
753,0,1,0,3,3,1,3,1,5.3498024490083464,0.8146078572146753,4.911156678005123,5.9161388435562445,0.7315574334266941,5.640166941809769
754,1,0,0,1,1,0,0,2,6.4127014855261395,0.5449845513938198,5.778042943713419,5.231651363683234,1.5002168021479494,4.074408606656446
755,0,0,1,3,2,1,2,0,4.920127463879784,1.3840287612889415,3.1344286705904807,4.931707256600461,0.7750613315933073,3.5844640994614116
756,0,0,0,2,3,0,2,0,5.042381915950807,0.8146078572146753,4.911156678005123,5.9161388435562445,2.6994845812329444,5.640166941809769
757,1,1,1,2,0,0,1,2,4.737428128955092,0.9102142068190435,5.276658363516313,5.6617392310800705,0.2531274131997392,5.183999533922844
758,1,0,0,1,1,1,2,1,5.75043660813925,0.5449845513938198,5.778042943713419,5.231651363683234,2.637410404253484,4.074408606656446
759,0,0,1,3,1,1,1,1,3.3866885039417487,0.25595892382682184,2.772134297066902,4.931707256600461,1.476704225782763,3.85368615119372
760,0,1,1,2,3,0,3,3,2.2169129026192333,0.25595892382682184,2.772134297066902,4.931707256600461,1.476704225782763,3.85368615119372
761,0,1,1,2,2,1,2,1,2.9763138192817813,0.25595892382682184,2.772134297066902,4.931707256600461,-0.06368840981679957,3.85368615119372
762,1,0,1,0,0,0,2,0,7.068325448694104,2.3475426443598693,5.506259682446774,5.70617561096357,1.2109328568819209,5.433805514774408
763,1,0,1,0,0,0,3,0,4.470913680114519,1.6234392203464376,5.506259682446774,5.70617561096357,1.2109328568819209,7.03204656772549
764,0,0,1,1,0,1,3,1,5.292361992949254,0.25595892382682184,2.772134297066902,4.931707256600461,0.6598364206664946,3.85368615119372
765,0,1,0,0,2,0,1,1,3.397705655457425,0.8146078572146753,2.0480385512302592,5.049293706603822,1.8123177928162373,5.640166941809769
766,1,1,0,3,3,0,1,1,5.75043660813925,0.5449845513938198,5.778042943713419,5.231651363683234,1.4990028612505046,4.503471073202146
767,0,1,1,0,0,1,1,3,4.841210456796039,0.25595892382682184,3.872637168888075,4.931707256600461,1.1800072627178728,5.884059114069918
768,1,1,0,2,1,1,3,1,5.75043660813925,0.5449845513938198,5.778042943713419,4.409146652647911,1.4990028612505046,3.615337040504499
769,0,0,0,3,2,1,1,0,4.79688788496257,0.8146078572146753,4.64633651055062,5.049293706603822,3.3485378272946607,5.640166941809769
770,1,1,1,2,2,1,2,1,7.210500243739499,1.7663750376293017,4.574503363940233,5.70617561096357,0.7579749909493825,6.151693183337169
771,0,1,0,1,0,0,2,3,4.602500378046752,0.8146078572146753,4.64633651055062,5.049293706603822,-1.6992348417564407,5.640166941809769
772,0,0,1,3,1,0,1,2,7.7943488646152215,1.842624298466263,4.341211145531563,4.931707256600461,0.4334385750504317,5.884059114069918
773,1,0,0,3,0,1,0,0,5.75043660813925,0.5449845513938198,5.950218339124255,4.409146652647911,1.4990028612505046,4.104344903508434
774,0,0,0,1,3,0,0,0,4.602500378046752,0.8913618738123161,4.17520348058054,5.049293706603822,2.7640032148384392,5.640166941809769
775,0,0,1,3,3,1,1,3,6.135500154466099,1.842624298466263,4.33304811545689,4.931707256600461,1.4011863025481088,5.884059114069918
776,1,1,1,3,0,1,0,2,5.957854947724428,1.0205482914111084,5.581715948444444,5.70617561096357,2.352929483940883,4.963297370637084
777,1,0,1,0,1,1,1,0,5.957854947724428,2.587547069338294,5.581715948444444,5.70617561096357,2.352929483940883,4.963297370637084
778,1,1,1,0,0,1,0,3,6.2721502075371065,2.587547069338294,5.581715948444444,5.70617561096357,2.352929483940883,3.9157870524395744
779,0,0,0,3,3,1,2,1,6.305606962647687,0.8913618738123161,3.396602045527557,5.049293706603822,0.1630098803913662,5.640166941809769
780,1,1,1,2,0,0,0,0,7.447344816818765,2.7542186802865802,5.68234522834261,5.70617561096357,2.868809293934614,6.729255340303245
781,1,1,1,2,0,0,2,1,5.173948365815604,2.7542186802865802,5.68234522834261,5.70617561096357,2.868809293934614,4.845362598178716
782,0,0,0,1,2,1,2,1,6.141440440198513,0.8913618738123161,3.396602045527557,5.049293706603822,-1.8847331662958875,5.640166941809769
783,1,1,0,2,0,0,1,3,7.152863567502821,0.5449845513938198,5.2831720245590175,6.604648345950094,2.249798251767749,5.946303373958093
784,1,1,1,2,1,0,3,3,5.173948365815604,1.9961013747615939,5.68234522834261,5.70617561096357,0.20971462316737943,4.845362598178716
785,1,0,0,3,0,1,1,3,7.152863567502821,0.5449845513938198,5.2831720245590175,6.604648345950094,2.249798251767749,4.6184896670006275
786,1,1,0,0,3,1,0,3,7.152863567502821,0.5449845513938198,5.2831720245590175,6.604648345950094,2.249798251767749,6.4438272661390315
787,0,0,1,2,2,1,1,3,5.685619425895332,0.2816142617104891,2.965026402843493,4.931707256600461,1.0920959497533875,5.884059114069918
788,1,1,0,2,1,0,1,2,6.501065992307592,0.5449845513938198,5.844867083463797,5.915181489460407,1.4800469626174393,6.067950427691292
789,0,0,0,0,1,1,0,2,4.754394340782058,0.8913618738123161,1.5435639943650408,5.049293706603822,0.07848096612810695,5.640166941809769
790,1,1,1,2,1,1,3,1,5.173948365815604,2.089970377773638,5.810807873635879,5.70617561096357,1.5825446679657027,3.968250868919967
791,1,0,1,0,3,0,0,1,5.173948365815604,2.089970377773638,5.810807873635879,5.70617561096357,2.07063000560743,3.968250868919967
792,0,0,0,3,2,0,2,1,5.75832468470341,0.8913618738123161,2.6980509334182585,5.049293706603822,1.0285398676821595,5.640166941809769
793,1,1,1,3,0,1,3,0,5.173948365815604,1.745271879206555,3.5892255825124595,5.70617561096357,2.07063000560743,3.641608533251792
794,0,0,1,3,0,1,2,2,5.922587897152975,0.2816142617104891,3.9536204816353493,4.931707256600461,1.7074701265881962,5.608928681284813
795,1,1,1,1,3,1,3,0,5.173948365815604,0.6864476380267603,5.543817745075798,5.70617561096357,2.39149576172893,6.369942835333532
796,0,0,1,2,1,1,2,3,2.287472148355496,0.2816142617104891,4.620874141428965,4.931707256600461,1.4719138190251988,3.7880008064197206
797,0,0,1,3,2,0,2,1,3.5380275752202333,0.2816142617104891,4.348351110054438,4.931707256600461,1.4719138190251988,3.7880008064197206
798,0,0,0,2,3,1,1,3,7.426559947729538,0.8913618738123161,1.9841814024694848,5.049293706603822,1.8488051654834758,5.640166941809769
799,1,1,0,2,3,0,2,3,6.501065992307592,0.5449845513938198,4.71478342155822,5.915181489460407,1.713121761943787,5.399628574878873
800,0,1,0,3,0,0,1,0,2.851407567388124,0.8913618738123161,5.0147465881489355,5.049293706603822,1.0493243668092516,5.640166941809769
801,0,1,1,3,0,0,3,3,7.255118319422892,0.2816142617104891,4.859794496982021,4.931707256600461,1.4719138190251988,4.104754808897769
802,0,0,0,3,3,1,0,3,3.822236546331377,0.9659598004194949,3.7824830285484086,5.049293706603822,1.0493243668092516,5.640166941809769
803,0,0,0,3,1,0,2,3,3.822236546331377,0.9659598004194949,3.7824830285484086,5.049293706603822,2.6745235085354384,5.640166941809769
804,1,0,0,0,3,1,2,3,5.466586144172852,0.5449845513938198,6.039497550228672,5.915181489460407,1.7262017994245658,6.3200074559069215
805,0,0,0,1,3,0,2,1,5.611543921677681,0.9659598004194949,4.852679280917155,6.145052383016522,-0.18899924760627096,5.640166941809769
806,0,0,0,0,2,0,1,3,5.915874797868129,0.9659598004194949,4.852679280917155,6.145052383016522,2.7189858323345315,5.640166941809769
807,1,0,0,3,3,1,0,0,5.960362886126977,0.5449845513938198,6.039497550228672,6.388943440792993,1.7262017994245658,7.683048115693149
808,1,1,1,1,2,0,0,2,5.852764250099623,1.6756603216449335,4.7638230099056775,5.70617561096357,1.7151686127298398,5.377821403935652
809,0,0,1,1,0,1,1,3,4.728489300169193,0.2816142617104891,4.855026308162633,4.931707256600461,2.880827177995905,4.111865925090942
810,0,0,0,2,0,1,1,1,6.727573303331267,0.9659598004194949,2.839041855852033,6.145052383016522,1.9990618480106814,5.640166941809769
811,1,1,1,1,3,0,3,3,5.606341086047989,1.6756603216449335,5.161917182269923,5.70617561096357,2.559562425522126,3.9891779419443614
812,1,0,0,1,2,1,0,0,5.960362886126977,0.5449845513938198,6.039497550228672,7.789363968797229,1.7262017994245658,7.87992523228041
813,0,1,1,3,1,0,1,3,5.367202098755159,0.2816142617104891,5.415435947727546,4.931707256600461,2.298203622255373,4.111865925090942
814,0,1,0,0,0,1,0,0,2.691310624431323,0.9659598004194949,3.72475961732221,6.145052383016522,0.6692972351359694,5.640166941809769
815,1,1,1,1,0,1,0,3,6.5447317484057095,3.372566996561685,5.161917182269923,5.70617561096357,2.055619639843183,5.826379380705065
816,1,1,0,3,3,1,3,1,5.960362886126977,0.5449845513938198,6.039497550228672,7.789363968797229,0.3710798551960026,5.183912365572844
817,0,0,1,1,1,1,1,1,7.589559383720606,0.2816142617104891,4.928155576495225,4.931707256600461,1.0024771363013492,3.8797191203867603
818,0,1,1,3,1,0,3,1,0.5662273191023051,0.2816142617104891,3.5832727312039436,4.931707256600461,1.1267924985565698,3.8797191203867603
819,0,1,0,0,3,0,3,1,3.6014081508681546,0.9659598004194949,3.8497866911872207,6.145052383016522,0.20366015233141366,5.640166941809769
820,1,1,1,3,3,1,0,3,5.849583210458505,2.0136454883331916,6.695379356080933,5.70617561096357,3.114513484139687,4.530026158171731
821,1,1,1,1,0,1,1,3,5.849583210458505,3.143386428437304,6.695379356080933,5.70617561096357,1.6753109473916015,4.059767206036079
822,1,1,0,3,2,0,3,2,5.960362886126977,0.5449845513938198,6.039497550228672,7.789363968797229,0.3710798551960026,5.522125987740381
823,0,0,1,2,2,0,0,1,1.0598775352686456,0.2816142617104891,3.3535242321369347,4.931707256600461,2.195345197065039,4.490035060632906
824,0,0,1,1,1,0,0,2,3.622368284643334,0.2816142617104891,3.3535242321369347,4.931707256600461,1.5544540791609198,4.490035060632906
825,0,0,0,3,1,0,0,0,2.8428279804834093,0.9659598004194949,3.1619128946304462,6.145052383016522,-0.301468817331882,5.640166941809769
826,1,1,0,1,3,1,0,1,5.960362886126977,0.5449845513938198,6.039497550228672,7.789363968797229,0.3710798551960026,5.025737837428678
827,0,1,0,1,2,1,3,0,4.988878801803233,0.9659598004194949,3.1619128946304462,6.145052383016522,1.0867178788605472,5.640166941809769
828,0,1,1,3,1,1,3,2,4.995997465461957,0.40921814697371506,3.181727599690352,4.931707256600461,1.4060203419555706,5.559757814740587
829,1,0,0,0,3,0,1,2,5.960362886126977,0.5449845513938198,6.039497550228672,7.789363968797229,0.3710798551960026,4.763963307665387
830,1,1,1,3,3,1,3,1,5.849583210458505,2.6084286979003273,3.8880655932154276,5.70617561096357,2.3304826899853985,5.886364887287896
831,0,0,0,2,0,0,2,3,5.593116991111774,0.9659598004194949,4.193989735073458,6.145052383016522,0.4394841584045001,5.640166941809769
832,1,1,1,0,0,0,2,0,5.849583210458505,2.6084286979003273,4.209523443562391,5.70617561096357,1.1781332819487729,5.886364887287896
833,1,1,1,1,3,1,1,1,5.849583210458505,2.6084286979003273,5.992028524112438,5.70617561096357,1.1781332819487729,4.601478113594548
834,0,1,0,2,0,0,0,1,5.210095501116922,0.9659598004194949,3.6833539067394088,6.145052383016522,-0.03277338033506516,5.640166941809769
835,1,1,0,0,3,0,3,1,5.960362886126977,0.5449845513938198,6.039497550228672,7.789363968797229,2.004017392724583,5.76150322456532
836,1,1,1,3,1,1,1,0,6.5723404719454015,1.8590200124884744,5.723483643650509,5.70617561096357,1.9598194224830117,4.133152952571306
837,0,1,1,0,0,1,0,3,4.155184078695258,0.8108083859970718,2.596846454527004,5.282247726762746,1.886755408296229,5.559757814740587
838,1,1,1,3,0,0,3,1,6.5723404719454015,2.531837255203625,5.723483643650509,5.70617561096357,2.3341515297591235,5.1961521889514035
839,0,1,1,3,1,0,2,0,1.9947213019526369,0.8108083859970718,2.596846454527004,5.282247726762746,0.7351743592569484,5.559757814740587
840,1,0,1,3,0,0,0,0,6.5723404719454015,1.365283430828217,6.166162276270684,5.70617561096357,1.5720446552847926,5.923335945216079
841,0,1,1,0,1,0,3,0,4.836335253572552,1.0660012591168213,2.596846454527004,5.282247726762746,1.5244480093019286,3.97351288817143
842,0,0,0,1,0,1,1,1,4.903128325218758,0.9659598004194949,4.46938687035053,6.145052383016522,1.3656520368095084,5.640166941809769
843,0,1,1,2,2,0,1,3,4.836335253572552,0.6851350837434579,2.887262122276687,5.282247726762746,2.447299237816768,3.97351288817143
844,0,1,1,0,0,1,0,0,5.714493188750515,0.6851350837434579,3.436753030547071,5.282247726762746,-0.6582179756930575,3.97351288817143
845,0,0,0,2,1,0,1,0,4.095048117122101,0.9659598004194949,4.107860669373869,6.145052383016522,1.3095124969867966,5.640166941809769
846,1,0,0,2,0,1,1,3,5.960362886126977,3.5037656688438945,5.311964679521124,7.789363968797229,1.086622924525529,4.7349063642386175
847,0,1,0,1,1,0,1,2,6.146962832582258,0.9659598004194949,4.107860669373869,6.145052383016522,-0.2171683571009111,5.640166941809769
848,1,0,0,3,3,1,1,2,5.960362886126977,3.5037656688438945,5.311964679521124,7.789363968797229,1.0679807099618237,4.7349063642386175
849,1,1,0,2,3,1,1,0,5.960362886126977,3.5037656688438945,5.379712110306999,7.789363968797229,1.0679807099618237,4.7349063642386175
850,0,0,0,0,3,1,3,1,6.689729244828184,0.9659598004194949,4.141595057544755,6.145052383016522,0.20565046929766373,5.640166941809769
851,1,1,1,0,2,1,3,0,7.595323287924994,1.0123551851337207,5.248895342474338,5.70617561096357,2.9298755503336977,4.708165673685523
852,1,1,0,1,2,1,3,2,5.972641028119336,3.5037656688438945,5.379712110306999,7.789363968797229,1.0679807099618237,4.765069524238015
853,0,0,1,2,2,0,3,0,3.4654783950349604,0.4813652646062595,3.646330929723308,5.283190122747684,2.0787789695278653,4.972271618971915
854,1,1,1,2,3,0,3,1,6.196030280194967,-0.1561028924822312,4.970797372655679,5.70617561096357,2.187918637553368,5.505072263429502
855,1,1,1,3,1,1,1,1,6.7668803713868755,-0.1561028924822312,4.970797372655679,5.70617561096357,2.187918637553368,7.481282552037749
856,1,1,1,2,1,0,2,0,6.7668803713868755,2.926293719951298,4.970797372655679,5.70617561096357,2.187918637553368,3.837425758056824
857,1,0,0,0,1,0,1,0,6.568799982943675,2.6206656519555294,5.685970085104074,7.789363968797229,2.567531835001507,5.932645020038448
858,0,0,0,0,2,1,2,2,4.024581087029434,0.9659598004194949,1.9024734851388043,6.145052383016522,1.608227661201362,5.384849311534867
859,1,1,1,2,1,0,3,3,4.658218226611362,-0.5977649407095953,4.970797372655679,5.70617561096357,3.1755422809607197,4.328558195029396
860,0,0,0,0,2,0,1,3,4.0133132222807175,0.9659598004194949,3.9609954146888544,6.145052383016522,0.5863597271800385,5.384849311534867
861,1,1,1,3,0,1,3,3,4.658218226611362,-0.5977649407095953,4.530333270816335,5.70617561096357,3.1755422809607197,4.328558195029396
862,0,1,1,3,2,0,0,0,5.295377876266631,1.2512924164269292,3.604010376086702,5.283190122747684,1.4625757658097347,3.6730876193793156
863,1,0,0,0,0,0,1,1,6.568799982943675,2.6206656519555294,5.655417268470321,7.789363968797229,2.567531835001507,4.845732132603532
864,0,0,0,1,3,0,1,1,5.123528754036114,0.9659598004194949,3.3175876172572387,6.145052383016522,0.49524266178285625,5.384849311534867
865,1,1,0,3,0,0,1,0,6.664713941303058,2.6206656519555294,5.655417268470321,7.789363968797229,2.0926077667459246,5.594950200647943
866,0,0,0,3,2,1,0,3,5.5756805030526895,0.9659598004194949,3.9831083190350096,6.145052383016522,0.49524266178285625,5.384849311534867
867,0,0,0,1,1,0,3,0,5.5756805030526895,0.9659598004194949,3.9831083190350096,6.145052383016522,0.49524266178285625,5.384849311534867
868,0,0,1,2,1,0,3,1,4.732869888045787,1.2512924164269292,3.4093704878303264,5.08377438180722,1.0309799853355015,3.4613170807712623
869,0,1,0,1,1,0,1,3,3.238856881038231,0.9659598004194949,5.1432862894627345,6.145052383016522,0.49524266178285625,5.384849311534867
870,0,1,0,0,3,1,0,0,3.238856881038231,0.9659598004194949,5.1432862894627345,6.145052383016522,0.49524266178285625,5.384849311534867
871,0,0,0,1,2,1,1,1,3.238856881038231,0.9659598004194949,5.1432862894627345,6.145052383016522,0.49524266178285625,5.384849311534867
872,1,1,1,3,3,0,2,2,7.158357907282294,1.1744845385266784,4.698780451866748,5.70617561096357,2.4958821539864564,4.093930701522753
873,0,0,1,1,0,1,0,2,3.740837280773051,1.2512924164269292,5.028673343764181,5.08377438180722,2.0760025382200467,3.4613170807712623
874,0,0,0,1,2,0,1,2,3.238856881038231,0.9659598004194949,5.956367549009368,6.145052383016522,0.5824387858919353,5.384849311534867
875,1,1,1,2,0,1,2,1,6.501003276254739,2.2636266912674525,4.889615424501235,5.70617561096357,3.0674979096910358,4.683288668304271
876,1,0,0,0,2,1,1,1,5.42146615368318,2.6206656519555294,4.961224727771335,7.789363968797229,2.2867376272027733,6.066972991931377
877,1,1,0,3,3,0,3,3,5.944075130186192,2.424863586584597,4.961224727771335,7.789363968797229,2.2867376272027733,6.066972991931377
878,0,1,1,3,1,1,2,2,3.8403769507004855,1.2512924164269292,4.068605429576716,5.610157057453963,-0.12289199510297388,3.4613170807712623
879,1,1,1,0,0,0,3,0,6.501003276254739,1.6844370068291084,6.6171945432609345,5.70617561096357,2.2172571585849106,6.167266556905569
880,0,0,0,2,1,1,2,1,6.6993868761697755,0.9004064956506093,5.473231931723897,6.145052383016522,0.5731423811410274,4.726017545026959
881,0,0,0,3,0,1,0,2,4.546655259823021,0.9004064956506093,5.823042193969545,6.145052383016522,1.8644065590806553,4.726017545026959
882,0,0,0,0,0,0,2,0,4.716001826851838,0.9004064956506093,5.823042193969545,6.145052383016522,1.8644065590806553,4.726017545026959
883,1,1,0,3,1,0,3,1,5.944075130186192,2.424863586584597,5.216325901626729,7.789363968797229,2.2867376272027733,5.248572765469962
884,1,1,1,2,0,1,0,0,5.531321825456809,1.7796306328722906,5.029844173147838,5.70617561096357,-0.5760553042991683,3.874549443369078
885,0,1,1,0,2,1,2,2,6.72924522292181,1.8832389139423733,3.900869193183057,5.3812161580764,-1.0071747945491722,5.972993434455271
886,0,0,0,0,2,0,0,1,7.0089846939795954,0.9004064956506093,3.4654998291824977,6.145052383016522,2.3412935544212266,4.881065248368394
887,1,1,1,2,0,1,1,3,5.531321825456809,2.5200281242487437,5.426661868823424,5.70617561096357,-0.5760553042991683,5.746127817135176
888,0,0,0,2,3,1,2,0,3.7326500398007685,0.9004064956506093,3.5536074059272313,6.145052383016522,2.3412935544212266,4.529361303266178
889,0,1,0,0,1,1,2,3,5.259078030809401,0.9004064956506093,4.604570339635949,6.145052383016522,-0.9698052989488737,4.529361303266178
890,0,0,1,0,3,1,0,1,5.934228704818331,1.8832389139423733,1.9373229634997153,5.963667394276923,0.1692260458441075,5.972993434455271
891,1,1,1,2,0,1,2,1,5.531321825456809,2.4001486977075714,5.0308463092054705,5.70617561096357,1.344727109637605,3.8664943894092056
892,1,1,1,2,1,0,0,3,5.531321825456809,2.4001486977075714,5.0308463092054705,5.70617561096357,2.28555711075577,7.335019728440413
893,1,1,1,3,3,1,0,2,5.531321825456809,2.4001486977075714,5.0308463092054705,5.70617561096357,2.28555711075577,7.335019728440413
894,1,0,0,1,0,0,2,1,5.944075130186192,2.424863586584597,5.626109756723958,7.789363968797229,2.2867376272027733,2.2892724626520518
895,1,0,0,0,1,0,3,0,5.938874336483288,2.424863586584597,5.626109756723958,7.789363968797229,2.2867376272027733,2.2892724626520518
896,0,1,1,0,3,1,2,0,6.873670050127826,1.8832389139423733,3.47314095838834,5.085971473551014,1.0625186596745162,4.318046781670896
897,1,0,0,3,3,1,1,0,5.938874336483288,1.9628237749039763,5.626109756723958,7.789363968797229,2.2867376272027733,9.577937358839911
898,0,0,0,3,3,1,2,3,4.896032821979668,0.9004064956506093,3.6942321491538355,6.145052383016522,1.691830355445728,3.9414995158082187
899,0,1,1,1,2,1,3,2,3.153981983845188,1.8832389139423733,2.8603128378831726,5.085971473551014,0.3445761161170333,4.318046781670896
900,1,1,1,0,1,1,0,2,7.291853767744512,0.34409360356439045,5.623903836893534,5.70617561096357,2.7565091128655776,4.51029041160168
901,0,1,0,3,3,0,3,3,4.462616783636854,0.9004064956506093,4.33826810363316,6.145052383016522,1.691830355445728,3.9414995158082187
902,0,1,0,3,3,1,1,3,4.462616783636854,0.9004064956506093,4.33826810363316,6.145052383016522,0.652338903148376,3.9414995158082187
903,1,1,1,1,3,1,0,0,7.291853767744512,2.8990735449876244,5.079970545483124,5.70617561096357,2.1889027019717386,6.403074795724004
904,1,1,1,3,0,1,2,0,7.291853767744512,1.8924844104836411,5.079970545483124,5.70617561096357,2.1889027019717386,6.069517581623651
905,0,0,0,1,3,1,1,2,4.366365850872214,0.9004064956506093,3.6992971785174236,6.145052383016522,0.35237693307059104,3.9414995158082187
906,0,1,1,0,1,1,2,2,4.762403273334949,1.8832389139423733,3.8827941975322258,5.085971473551014,1.28563700147144,4.478393800326877
907,0,0,0,1,1,1,1,1,4.152909646698896,0.9004064956506093,2.969262078012912,6.145052383016522,0.24831146921648783,3.9414995158082187
908,1,0,0,2,2,1,0,0,5.38405474670618,1.4516153464682253,5.626109756723958,7.789363968797229,1.5956320682472174,3.859415721510872
909,0,0,0,2,2,0,2,0,5.3776155897615086,0.9004064956506093,6.125306058245926,6.145052383016522,0.24831146921648783,3.9414995158082187
910,0,0,0,3,2,0,3,3,5.3776155897615086,0.9004064956506093,5.450875661110714,6.145052383016522,0.24831146921648783,3.812754557997959
911,1,0,1,0,0,1,0,2,6.853086858474097,1.2281042638709765,4.31645708391557,5.70617561096357,1.8772537956144948,4.018517411340848
912,1,1,1,1,0,0,1,3,6.853086858474097,1.2281042638709765,6.509853378358505,5.70617561096357,3.136301304926014,6.487518703987977
913,0,1,1,3,3,0,1,3,5.747744216119848,0.5465241912079555,5.183409522071028,5.085971473551014,-0.9240846238119151,5.743375541385938
914,1,1,1,2,2,0,0,3,6.853086858474097,2.1960823110325203,5.223875068285307,5.70617561096357,3.136301304926014,6.544883758844346
915,1,1,0,0,1,0,2,2,6.315400845278047,2.8379258175728292,5.028380351914759,7.789363968797229,1.5956320682472174,6.084749991665583
916,1,0,0,2,3,0,3,3,6.315400845278047,2.8379258175728292,5.028380351914759,7.789363968797229,1.5956320682472174,5.7697402086305845
917,1,1,0,2,3,0,0,1,6.315400845278047,2.8379258175728292,5.028380351914759,7.789363968797229,1.5956320682472174,5.7697402086305845
918,0,0,0,0,3,1,1,1,6.273383683881097,0.9004064956506093,4.535961656704019,6.145052383016522,2.4227459755867202,4.672777704717691
919,1,1,1,1,2,0,2,0,5.829412600544337,2.1960823110325203,5.2647580869639174,5.70617561096357,2.4144968233691553,5.293800824133036
920,1,1,1,2,2,1,3,0,5.774689506872687,1.8879193159671277,6.206895645234076,5.70617561096357,2.4144968233691553,4.102698167260958
921,1,1,1,0,0,1,1,1,5.774689506872687,1.8879193159671277,5.641281783274201,5.70617561096357,1.2669306771026547,4.102698167260958
922,1,1,1,2,1,0,0,3,5.774689506872687,1.8879193159671277,6.340169417568684,5.70617561096357,1.744426418544732,4.653677687121018
923,0,0,1,2,3,1,2,1,3.095941970037649,0.5465241912079555,4.861755263101681,5.085971473551014,2.349187536645893,4.464209657860529
924,0,1,0,1,0,0,0,0,5.194270173718108,0.9004064956506093,3.4885175678337346,6.145052383016522,0.14743757974702976,5.198172112950793
925,0,0,1,3,0,0,3,0,5.877441180382488,-0.03665609118939317,3.378618523489288,5.085971473551014,2.361799859539522,4.464209657860529
926,0,0,1,2,3,0,0,1,5.0616226959260056,-0.03665609118939317,3.378618523489288,5.085971473551014,-0.38804625517301305,4.464209657860529
927,1,1,1,2,0,0,3,0,5.084770817383085,3.215936969795527,5.410499453681457,5.70617561096357,1.7057561795401797,3.695809390988182
928,0,0,1,3,1,1,0,2,5.0616226959260056,-0.03665609118939317,3.378618523489288,5.085971473551014,0.1649752739180501,4.464209657860529
929,0,0,1,2,3,0,0,0,5.686410391065558,-0.03665609118939317,4.316339341283342,5.085971473551014,0.1649752739180501,4.464209657860529
